video, title, thumbnail, description, hosted_at, flight_start_time, flight_end_time, labels,  metadata:type_1,  metadata:type_2,  metadata:type_3, embed_code, id
http://brightcove.vo.llnwd.net/e1/uds/pd/1614694952/1614694952_1964692411001_MVI-0178.mp4,USC week press conference: Anthony Barr,http://brightcove.vo.llnwd.net/e1/pd/1614694952/1614694952_1964692413001_th-50a1fa54ed4eb0e4109eae9d-1592194043001.jpg?pubId=1614694952,null,http://brightcove.vo.llnwd.net/e1/uds/pd/1614694952/1614694952_1964692411001_MVI-0178.mp4,2012-11-13T01:44:20-0600,null,/UCLA;/LADN,UCLA,LADN,,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='1964601162001' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,1964601162001
http://brightcove.vo.llnwd.net/e1/uds/pd/1614694952/1614694952_1964711103001_MVI-0177.mp4,USC week press conference: Johnathan Franklin,http://brightcove.vo.llnwd.net/e1/pd/1614694952/1614694952_1964711106001_th-50a203ad7eceb0e4d7de13f6-1592194047001.jpg?pubId=1614694952,null,http://brightcove.vo.llnwd.net/e1/uds/pd/1614694952/1614694952_1964711103001_MVI-0177.mp4,2012-11-13T02:24:13-0600,null,/UCLA;/LADN,UCLA,LADN,,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='1964632054001' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,1964632054001
http://brightcove.vo.llnwd.net/e1/uds/pd/1614694952/1614694952_1964713052001_MVI-0176.mp4,USC week press conference: Brett Hundley,http://brightcove.vo.llnwd.net/e1/pd/1614694952/1614694952_1964713055001_th-50a206eb7eceb0e422df13f6-590065938001.jpg?pubId=1614694952,null,http://brightcove.vo.llnwd.net/e1/uds/pd/1614694952/1614694952_1964713052001_MVI-0176.mp4,2012-11-13T02:38:03-0600,null,/UCLA;/LADN,UCLA,LADN,,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='1964632066001' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,1964632066001
http://brightcove.vo.llnwd.net/e1/uds/pd/1614694952/1614694952_1964764872001_MVI-0173.mp4,USC week press conference: Dalton Hilliard,http://brightcove.vo.llnwd.net/e1/pd/1614694952/1614694952_1964764875001_th-50a217442fe1b0e4aa0e9f32-806787296001.jpg?pubId=1614694952,null,http://brightcove.vo.llnwd.net/e1/uds/pd/1614694952/1614694952_1964764872001_MVI-0173.mp4,2012-11-13T03:47:48-0600,null,/UCLA;/LADN,UCLA,LADN,,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='1964737570001' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,1964737570001
http://brightcove.vo.llnwd.net/e1/uds/pd/1614694952/1614694952_1964745301001_MVI-0174.mp4,USC week press conference: Jim Mora,http://brightcove.vo.llnwd.net/e1/pd/1614694952/1614694952_1964745303001_th-50a211bd7eceb0e425e013f6-782203294001.jpg?pubId=1614694952,null,http://brightcove.vo.llnwd.net/e1/uds/pd/1614694952/1614694952_1964745301001_MVI-0174.mp4,2012-11-13T03:24:13-0600,null,/UCLA;/LADN,UCLA,LADN,,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='1964740480001' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,1964740480001
http://brightcove.vo.llnwd.net/e1/uds/pd/1614694952/1614694952_1966964090001_Linda-Mouradian.mp4,Linda Mouradian,http://brightcove.vo.llnwd.net/e1/pd/1614694952/1614694952_1966966617001_th-50a28bbf2fe1b0e4a82a9f32-1083021587001.jpg?pubId=1614694952,Linda Mouradian,http://brightcove.vo.llnwd.net/e1/uds/pd/1614694952/1614694952_1966964090001_Linda-Mouradian.mp4,2012-11-13T12:04:47-0600,null,/LADN,LADN,,,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='1966939307001' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,1966939307001
http://brightcove.vo.llnwd.net/e1/uds/pd/1616725002/1616725002_1972329914001_TS16-LAKERS-VID-JG.mp4,Lakers introduce new coach Mike D'Antoni,http://brightcove.vo.llnwd.net/e1/pd/1616725002/1616725002_1972162116001_ari-origin06-arc-4674-1353034425082.jpg?pubId=1616725002,Lakers introduced new Coach Mike D’Antoni in a news conference Thursday at the Toyota Sports Center in El Segundo. where the team trains.,http://brightcove.vo.llnwd.net/e1/uds/pd/1616725002/1616725002_1972329914001_TS16-LAKERS-VID-JG.mp4,2012-11-15T09:04:03-0600,null,/LADN;/News,LADN,News,,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='1971952875001' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,1971952875001
http://brightcove.vo.llnwd.net/e1/uds/pd/1614694952/1614694952_1974564191001_kareem-statue-unveiling-011.mp4,Kareem Abdul-Jabbar speaks during unveiling of statue,http://brightcove.vo.llnwd.net/e1/pd/1614694952/1614694952_1974529656001_ari-origin54-arc-22507-1353120093007.jpg?pubId=1614694952,Lakers legend Kareem Abdul-Jabbar speaks following the unveiling of his statue at Staples Center in downtown Los Angeles.,http://brightcove.vo.llnwd.net/e1/uds/pd/1614694952/1614694952_1974564191001_kareem-statue-unveiling-011.mp4,2012-11-16T08:28:42-0600,null,/Kareem Abdul-Jabbar;/sports;/LADN;/lakers,Kareem Abdul-Jabbar,sports,LADN,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='1974530988001' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,1974530988001
http://brightcove.vo.llnwd.net/e1/uds/pd/1614694952/1614694952_1974563391001_kareem-statue-unveiling-007.mp4,Celebrities and former Lakers at the unveiling of Kareem's statue,http://brightcove.vo.llnwd.net/e1/pd/1614694952/1614694952_1974529689001_ari-origin54-arc-148-1353124829574.jpg?pubId=1614694952,Celebrities and former Lakers attend the unveiling of a statue of legendary Lakers center Kareem Abdul Jabbar at Staples Center in downtown Los Angeles.,http://brightcove.vo.llnwd.net/e1/uds/pd/1614694952/1614694952_1974563391001_kareem-statue-unveiling-007.mp4,2012-11-16T08:33:51-0600,null,/Kareem Abdul-Jabbar;/sports;/LADN;/lakers,Kareem Abdul-Jabbar,sports,LADN,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='1974530993001' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,1974530993001
http://brightcove.vo.llnwd.net/e1/uds/pd/1614694952/1614694952_1974576201001_kareem-statue-unveiling-004.mp4,Pat Riley speech on Kareem,http://brightcove.vo.llnwd.net/e1/pd/1614694952/1614694952_1974529685001_ari-origin54-arc-171-1353124216504.jpg?pubId=1614694952,Pat Riley speech on Kareem,http://brightcove.vo.llnwd.net/e1/uds/pd/1614694952/1614694952_1974576201001_kareem-statue-unveiling-004.mp4,2012-11-16T09:18:36-0600,null,/LADN,LADN,,,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='1974564696001' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,1974564696001
http://brightcove.vo.llnwd.net/e1/uds/pd/1614694952/1614694952_1974569956001_kareem-statue-unveiling-012.mp4,Kareem Abdul-Jabbar on not getting a statue earlier,http://brightcove.vo.llnwd.net/e1/pd/1614694952/1614694952_1974569958001_th-50a6fd04ed4eb0e4b0b5af9d-806787296001.jpg?pubId=1614694952,Kareem Abdul-Jabbar discusses his anger about not getting a statue.,http://brightcove.vo.llnwd.net/e1/uds/pd/1614694952/1614694952_1974569956001_kareem-statue-unveiling-012.mp4,2012-11-16T08:57:08-0600,null,/Kareem Abdul-Jabbar;/sports;/LADN;/riley lakers kareem;/lakers,Kareem Abdul-Jabbar,sports,LADN,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='1974566578001' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,1974566578001
http://brightcove.vo.llnwd.net/e1/uds/pd/1614694952/1614694952_1974577630001_kareem-statue-unveiling-006.mp4,Jerry West on Kareem Abdul-Jabbar statue ceremony,http://brightcove.vo.llnwd.net/e1/pd/1614694952/1614694952_1974577632001_th-50a703dfed4eb0e48fb6af9d-1206954758001.jpg?pubId=1614694952,Jerry West on Kareem Abdul-Jabbar statue ceremony,http://brightcove.vo.llnwd.net/e1/uds/pd/1614694952/1614694952_1974577630001_kareem-statue-unveiling-006.mp4,2012-11-16T09:26:23-0600,null,/jerry lakers kareem;/LADN,jerry lakers kareem,LADN,,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='1974566610001' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,1974566610001
http://brightcove.vo.llnwd.net/e1/uds/pd/1614694952/1614694952_1974584243001_kareem-statue-unveiling-008.mp4,James Worthy on Kareem,http://brightcove.vo.llnwd.net/e1/pd/1614694952/1614694952_1974529681001_ari-origin54-arc-171-1353124149740.jpg?pubId=1614694952,James Worthy on Kareem,http://brightcove.vo.llnwd.net/e1/uds/pd/1614694952/1614694952_1974584243001_kareem-statue-unveiling-008.mp4,2012-11-16T09:32:41-0600,null,/LADN,LADN,,,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='1974566613001' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,1974566613001
http://brightcove.vo.llnwd.net/e1/uds/pd/1614694952/1614694952_1974585352001_kareem-statue-unveiling-010.mp4,Magic Johnson speech on Kareem statue day,http://brightcove.vo.llnwd.net/e1/pd/1614694952/1614694952_1974585354001_th-50a707972fe1b0e41523a032-1464912386001.jpg?pubId=1614694952,Magic Johnson speech on Kareem statue day,http://brightcove.vo.llnwd.net/e1/uds/pd/1614694952/1614694952_1974585352001_kareem-statue-unveiling-010.mp4,2012-11-16T09:42:15-0600,null,/magic kareem lakers;/LADN,magic kareem lakers,LADN,,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='1974578700001' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,1974578700001
http://brightcove.vo.llnwd.net/e1/uds/pd/1614694952/1614694952_1975788909001_UCLA-celebrtes-win-over-USC-009.mp4,UCLA celebrates football win over USC,http://brightcove.vo.llnwd.net/e1/pd/1614694952/1614694952_1975582117001_ari-origin54-arc-22516-1353208281704.jpg?pubId=1614694952,UCLA quarterback Brett Hundley and the rest of the Bruins celebrate their win over USC on Nov. 17. 2012. (Video by Jill Painter),http://brightcove.vo.llnwd.net/e1/uds/pd/1614694952/1614694952_1975788909001_UCLA-celebrtes-win-over-USC-009.mp4,2012-11-17T06:56:04-0600,null,/Football;/UCLA;/USC;/sports;/LADN,Football,UCLA,USC,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='1975785051001' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,1975785051001
http://brightcove.vo.llnwd.net/e1/uds/pd/1614694952/1614694952_1975800972001_MVI-0181.mp4,UCLA 38. USC 28: Joseph Fauria,http://brightcove.vo.llnwd.net/e1/pd/1614694952/1614694952_1975800974001_th-50a84655ed4eb0e458c7af9d-1592194021001.jpg?pubId=1614694952,Tight end/Y receiver Joseph Fauria tries to contain his excitement after beating USC.,http://brightcove.vo.llnwd.net/e1/uds/pd/1614694952/1614694952_1975800972001_MVI-0181.mp4,2012-11-17T08:22:13-0600,null,/UCLA;/LADN,UCLA,LADN,,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='1975785082001' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,1975785082001
http://brightcove.vo.llnwd.net/e1/uds/pd/1614694952/1614694952_1975806275001_MVI-0180.mp4,UCLA 38. USC 28: Jim Mora,http://brightcove.vo.llnwd.net/e1/pd/1614694952/1614694952_1975806277001_th-50a848d4ed4eb0e474c7af9d-1206954756001.jpg?pubId=1614694952,UCLA head coach Jim Mora admits to coachspeak. but says you can't coach any other way.,http://brightcove.vo.llnwd.net/e1/uds/pd/1614694952/1614694952_1975806275001_MVI-0180.mp4,2012-11-17T08:32:52-0600,null,/UCLA;/LADN,UCLA,LADN,,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='1975785086001' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,1975785086001
http://brightcove.vo.llnwd.net/e1/uds/pd/1614694952/1614694952_1975801036001_MVI-0183.mp4,UCLA 38. USC 28: Johnathan Franklin,http://brightcove.vo.llnwd.net/e1/pd/1614694952/1614694952_1975801040001_th-50a845242fe1b0e4c733a032-590065939001.jpg?pubId=1614694952,Senior tailback Johnathan Franklin talks after his first ever win over the Trojans. Franklin grew up just four miles down the road from USC.,http://brightcove.vo.llnwd.net/e1/uds/pd/1614694952/1614694952_1975801036001_MVI-0183.mp4,2012-11-17T08:17:08-0600,null,/UCLA;/LADN,UCLA,LADN,,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='1975791112001' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,1975791112001
http://brightcove.vo.llnwd.net/e1/uds/pd/1614694952/1614694952_1975802915001_MVI-0182.mp4,UCLA 38. USC 28: Jeff Locke,http://brightcove.vo.llnwd.net/e1/pd/1614694952/1614694952_1975802924001_th-50a8458d2fe1b0e4ce33a032-1679485671001.jpg?pubId=1614694952,UCLA's punter kicked for six touchbacks against USC. limiting Marqise Lee to just a 27-yard return.,http://brightcove.vo.llnwd.net/e1/uds/pd/1614694952/1614694952_1975802915001_MVI-0182.mp4,2012-11-17T08:18:53-0600,null,/UCLA;/LADN,UCLA,LADN,,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='1975791113001' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,1975791113001
http://brightcove.vo.llnwd.net/e1/uds/pd/1614694952/1614694952_1975805763001_UCLA-celebrtes-win-over-USC-018.mp4,Hundley interview after UCLA win over USC,http://brightcove.vo.llnwd.net/e1/pd/1614694952/1614694952_1975805765001_th-50a8518371fcb0e45b6c5cdd-782203298001.jpg?pubId=1614694952,Hundley interview after UCLA win over USC,http://brightcove.vo.llnwd.net/e1/uds/pd/1614694952/1614694952_1975805763001_UCLA-celebrtes-win-over-USC-018.mp4,2012-11-17T09:09:55-0600,null,/ucla hundley usc;/LADN,ucla hundley usc,LADN,,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='1975809978001' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,1975809978001
http://brightcove.vo.llnwd.net/e1/uds/pd/1614694952/1614694952_1975809146001_UCLA-celebrtes-win-over-USC-011.mp4,UCLA QB Hundley rings bell after win over USC,http://brightcove.vo.llnwd.net/e1/pd/1614694952/1614694952_1975809148001_th-50a8541a71fcb0e4836c5cdd-1206954754001.jpg?pubId=1614694952,UCLA QB Hundley rings bell after win over USC,http://brightcove.vo.llnwd.net/e1/uds/pd/1614694952/1614694952_1975809146001_UCLA-celebrtes-win-over-USC-011.mp4,2012-11-17T09:20:58-0600,null,/ucla hundley usc;/LADN,ucla hundley usc,LADN,,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='1975809984001' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,1975809984001
http://brightcove.vo.llnwd.net/e1/uds/pd/1614694952/1614694952_1976870581001_D-Antoni-presser-001.mp4,D'Antoni debut postponed (knee) Video by Jill Painter,http://brightcove.vo.llnwd.net/e1/pd/1614694952/1614694952_1976870583001_th-50a98f932fe1b0e4de41a032-782203295001.jpg?pubId=1614694952,D'Antoni presser Sunday; debut postponed (knee).Video by Jill Painter,http://brightcove.vo.llnwd.net/e1/uds/pd/1614694952/1614694952_1976870581001_D-Antoni-presser-001.mp4,2012-11-18T07:46:59-0600,null,/lakers dantoni;/LADN,lakers dantoni,LADN,,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='1976854348001' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,1976854348001
http://brightcove.vo.llnwd.net/e1/uds/pd/1614694952/1614694952_1976949458001_kobe-triple-double-002.mp4,kobe talks triple double for Lakers vs Rockets Video by Jill Painter,http://brightcove.vo.llnwd.net/e1/pd/1614694952/1614694952_1976958551001_ari-origin54-arc-162-1353306588740.jpg?pubId=1614694952,Kobe talks triple double and the fun of this new offense.,http://brightcove.vo.llnwd.net/e1/uds/pd/1614694952/1614694952_1976949458001_kobe-triple-double-002.mp4,2012-11-18T11:57:55-0600,null,/lakers kobe bryant;/LADN,lakers kobe bryant,LADN,,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='1976945822001' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,1976945822001
http://brightcove.vo.llnwd.net/e1/uds/pd/1614694952/1614694952_1978540908001_MVI-0186.mp4,Georgetown 78. UCLA 70: Bruins postgame,http://brightcove.vo.llnwd.net/e1/pd/1614694952/1614694952_1978540910001_th-50aafe6be4b0e50fe3752cf8-590065947001.jpg?pubId=1614694952,Ben Howland and Shabazz Muhammad discuss UCLA's first loss of the season. as well as Muhammad's collegiate debut.,http://brightcove.vo.llnwd.net/e1/uds/pd/1614694952/1614694952_1978540908001_MVI-0186.mp4,2012-11-19T09:52:10-0600,null,/UCLA;/LADN,UCLA,LADN,,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='1978531653001' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,1978531653001
http://brightcove.vo.llnwd.net/e1/uds/pd/1614694952/1614694952_1978542888001_MVI-0185.mp4,Georgetown 78. UCLA 70: Hoyas postgame,http://brightcove.vo.llnwd.net/e1/pd/1614694952/1614694952_1978542890001_th-50aafe92e4b06146aa82acf2-806787309001.jpg?pubId=1614694952,John Thompson III and Otto Porter discuss Georgetown's win over No. 13 UCLA.,http://brightcove.vo.llnwd.net/e1/uds/pd/1614694952/1614694952_1978542888001_MVI-0185.mp4,2012-11-19T09:52:50-0600,null,/UCLA;/LADN,UCLA,LADN,,<!-- Start of Brightcove Player --><div style='display:none'></div><script language='JavaScript' type='text/javascript' src='http://admin.brightcove.com/js/BrightcoveExperiences.js'></script><object id='myExperience' class='BrightcoveExperience'><param name='bgcolor' value='#FFFFFF' /><param name='width' value='654' /><param name='height' value='410' /><param name='playerID' value='1978536580001' /><param name='playerKey' value='' /><param name='isVid' value='true' /><param name='isUI' value='true' /><param name='dynamicStreaming' value='true' /></object><script type='text/javascript'>brightcove.createExperiences();</script><!-- End of Brightcove Player -->,1978536580001
